636016288>_<1548979205,20939,230,583509,230,-126.10329,47.6283,1549000565,-126.10711,47.62527,1549000645
636016288>_<1548979205,20939,231,583509,231,-126.10711,47.62527,1549000645,-126.11108,47.6222,1549000726
636016288>_<1548979205,20939,232,583509,232,-126.11108,47.6222,1549000726,-126.11581,47.61855,1549000825
636016288>_<1548979205,20939,233,583509,233,-126.11581,47.61855,1549000825,-126.11974,47.61557,1549000905
636016288>_<1548979205,20939,234,583509,234,-126.11974,47.61557,1549000905,-126.12361,47.61264,1549000986
636016288>_<1548979205,20939,235,583509,235,-126.12361,47.61264,1549000986,-126.12748,47.6097,1549001066
636016288>_<1548979205,20939,236,583509,236,-126.12748,47.6097,1549001066,-126.13093,47.60713,1549001135
636016288>_<1548979205,20939,237,583509,237,-126.13093,47.60713,1549001135,-126.13687,47.60277,1549001255
636016288>_<1548979205,20939,238,583509,238,-126.13687,47.60277,1549001255,-126.14036,47.60015,1549001325
636016288>_<1548979205,20939,239,583509,239,-126.14036,47.60015,1549001325,-126.14382,47.59765,1549001395
636016288>_<1548979205,20939,240,583509,240,-126.14382,47.59765,1549001395,-126.1479,47.5947,1549001476
636016288>_<1548979205,20939,241,583509,241,-126.1479,47.5947,1549001476,-126.15135,47.59218,1549001545
636016288>_<1548979205,20939,242,583509,242,-126.15135,47.59218,1549001545,-126.15542,47.58921,1549001625
636016288>_<1548979205,20939,243,583509,243,-126.15542,47.58921,1549001625,-126.15949,47.58626,1549001706
636016288>_<1548979205,20939,244,583509,244,-126.15949,47.58626,1549001706,-126.16447,47.58262,1549001805
636016288>_<1548979205,20939,245,583509,245,-126.16447,47.58262,1549001805,-126.17057,47.57821,1549001924
636016288>_<1548979205,20939,246,583509,246,-126.17057,47.57821,1549001924,-126.17465,47.5752,1549002006
636016288>_<1548979205,20939,247,583509,247,-126.17465,47.5752,1549002006,-126.17872,47.57226,1549002086
636016288>_<1548979205,20939,248,583509,248,-126.17872,47.57226,1549002086,-126.18376,47.56863,1549002185
636016288>_<1548979205,20939,249,583509,249,-126.18376,47.56863,1549002185,-126.18736,47.566,1549002256
636016288>_<1548979205,20939,250,583509,250,-126.18736,47.566,1549002256,-126.19098,47.56344,1549002325
983192128>_<1549130696,21173,1,584692,1,-64.92258,18.33287,1549130696,-64.91943,18.33488,1549130810
983192128>_<1549130696,21173,2,584692,2,-64.91943,18.33488,1549130810,-64.91988,18.33456,1549130901
983192128>_<1549130696,21173,3,584692,3,-64.91988,18.33456,1549130901,-64.92181,18.33461,1549131951
983192128>_<1549130696,21173,4,584692,4,-64.92181,18.33461,1549131951,-64.92163,18.33445,1549132490
983192128>_<1549130696,21173,5,584692,5,-64.92163,18.33445,1549132490,-64.92166,18.33448,1549132670
