6,6>_<1549390182,-75.78072,36.77401,1549481014,-75.77403,36.77133,1549481080,36.34007273035938
6,6>_<1549390182,-75.77403,36.77133,1549481080,-75.76729,36.76861,1549481145,37.231148060446046
6,6>_<1549390182,-75.76729,36.76861,1549481145,-75.76113,36.76616,1549481207,35.570940539692714
6,6>_<1549390182,-75.76113,36.76616,1549481207,-75.7545,36.76347,1549481271,37.238339678758145
6,6>_<1549390182,-75.7545,36.76347,1549481271,-75.74657,36.76034,1549481350,35.8860767656049
6,6>_<1549390182,-75.74657,36.76034,1549481350,-75.73803,36.75697,1549481434,36.34577407784792
6,6>_<1549390182,-75.73803,36.75697,1549481434,-75.72347,36.75132,1549481578,36.03227288807862
6,6>_<1549390182,-75.72347,36.75132,1549481578,-75.70529,36.74421,1549481758,36.04883662155362
6,6>_<1549390182,-75.70529,36.74421,1549481758,-75.68994,36.73821,1549481908,36.52348298483398
6,6>_<1549390182,-75.68994,36.73821,1549481908,-75.68346,36.7357,1549481974,34.9826842872986
6,6>_<1549390182,-75.68346,36.7357,1549481974,-75.67612,36.73311,1549482045,36.23768467936983
6,6>_<1549390182,-75.67612,36.73311,1549482045,-75.66819,36.73008,1549482124,35.67650867820126
6,6>_<1549390182,-75.66819,36.73008,1549482124,-75.64917,36.7227,1549482310,36.4510235210582
6,6>_<1549390182,-75.64917,36.7227,1549482310,-75.64063,36.71943,1549482394,36.15214589660925
6,6>_<1549390182,-75.64063,36.71943,1549482394,-75.63402,36.71688,1549482460,35.66429953195818
6,6>_<1549390182,-75.63402,36.71688,1549482460,-75.6267,36.71405,1549482531,36.72972680097059
6,6>_<1549390182,-75.6267,36.71405,1549482531,-75.6079,36.70678,1549482718,35.819825562359476
6,6>_<1549390182,-75.6079,36.70678,1549482718,-75.60059,36.70391,1549482790,36.280575605166945
6,6>_<1549390182,-75.60059,36.70391,1549482790,-75.59392,36.70119,1549482856,36.38901128276878
6,6>_<1549390182,-75.59392,36.70119,1549482856,-75.58543,36.69778,1549482940,36.28198876342458
6,6>_<1549390182,-75.58543,36.69778,1549482940,-75.57457,36.6934,1549483048,36.128348859786506
6,6>_<1549390182,-75.57457,36.6934,1549483048,-75.55831,36.68688,1549483210,36.02187064027609
6,6>_<1549390182,-75.55831,36.68688,1549483210,-75.53517,36.67779,1549483438,36.28008389437838
6,6>_<1549390182,-75.53517,36.67779,1549483438,-75.52867,36.67528,1549483522,27.57277387002481
6,6>_<1549390182,-75.52867,36.67528,1549483522,-75.51491,36.66983,1549483726,24.152902105360273
6,6>_<1549390182,-75.51491,36.66983,1549483726,-75.51023,36.66797,1549483795,24.30452341967432
6,6>_<1549390182,-75.51023,36.66797,1549483795,-75.50315,36.66514,1549483915,21.16631582222103
6,6>_<1549390182,-75.50315,36.66514,1549483915,-75.48844,36.65937,1549484205,18.131040083188203
6,6>_<1549390182,-75.48844,36.65937,1549484205,-75.48428,36.65862,1549484283,17.55377025804249
